entry_time,exit_time,type,entry_price,exit_price,pnl,balance
2022-11-11 02:30:00,2022-11-11 03:00:00,SHORT,1766.8500000000001,1767.44,-0.08638220844355306,12934.185226987565
2022-11-11 03:00:00,2022-11-11 07:00:00,LONG,1767.44,1789.88,3.2843334596207137,12937.469560447185
2022-11-11 07:00:00,2022-11-11 07:30:00,SHORT,1789.88,1786.76,0.4510347624264951,12937.920595209613
2022-11-11 07:30:00,2022-11-11 10:30:00,LONG,1786.76,1797.17,1.5075752019984008,12939.428170411611
2022-11-11 10:30:00,2022-11-11 13:00:00,SHORT,1797.17,1795.18,0.2865556631717558,12939.714726074782
2022-11-11 13:00:00,2022-11-11 13:30:00,LONG,1795.18,1796.57,0.20038328712711037,12939.91510936191
2022-11-11 13:30:00,2022-11-11 15:00:00,SHORT,1796.57,1787.4099999999999,1.3195102044646871,12941.234619566374
2022-11-11 15:00:00,2022-11-11 15:30:00,LONG,1787.4099999999999,1799.78,1.7912294576402457,12943.025849024014
2022-11-11 15:30:00,2022-11-11 18:30:00,SHORT,1799.78,1773.43,3.789893555009852,12946.815742579023
2022-11-11 18:30:00,2022-11-11 20:30:00,LONG,1773.43,1780.49,1.0308218440266286,12947.84656442305
2022-11-11 20:30:00,2022-11-11 21:30:00,SHORT,1780.49,1769.1599999999999,1.6478508902034288,12949.494415313253
2022-11-11 21:30:00,2022-11-11 22:30:00,LONG,1769.1599999999999,1767.74,-0.20787585147462997,12949.286539461778
2022-11-11 22:30:00,2022-11-11 23:30:00,SHORT,1767.74,1765.9099999999999,0.26810723711877377,12949.554646698896
2022-11-11 23:30:00,2022-11-14 00:00:00,LONG,1765.9099999999999,1766.74,0.12172908423149638,12949.676375783129
2022-11-14 00:00:00,2022-11-14 03:00:00,SHORT,1766.74,1779.22,-1.8294934304965491,12947.846882352633
2022-11-14 03:00:00,2022-11-14 04:00:00,LONG,1779.22,1784.27,0.7350032795930824,12948.581885632226
2022-11-14 04:00:00,2022-11-14 04:30:00,SHORT,1784.27,1779.76,0.6545881991425201,12949.236473831368
2022-11-14 04:30:00,2022-11-14 06:00:00,LONG,1779.76,1784.8600000000001,0.742134962203238,12949.978608793572
2022-11-14 06:00:00,2022-11-14 08:00:00,SHORT,1784.8600000000001,1776.19,1.2580965962399426,12951.236705389812
2022-11-14 08:00:00,2022-11-14 10:00:00,LONG,1776.19,1799.29,3.368711319110044,12954.605416708922
2022-11-14 10:00:00,2022-11-14 11:30:00,SHORT,1799.29,1790.37,1.2844519818044289,12955.889868690727
2022-11-14 11:30:00,2022-11-14 12:00:00,LONG,1790.37,1796.39,0.8712663528714275,12956.761135043598
2022-11-14 12:00:00,2022-11-14 13:00:00,SHORT,1796.39,1798.22,-0.2639835768082526,12956.49715146679
2022-11-14 13:00:00,2022-11-14 13:30:00,LONG,1798.22,1799.8700000000001,0.23777091012135762,12956.734922376912
2022-11-14 13:30:00,2022-11-14 14:00:00,SHORT,1799.8700000000001,1796.73,0.4520787352004845,12957.187001112114
2022-11-14 14:00:00,2022-11-14 14:30:00,LONG,1796.73,1801.88,0.7427884329390455,12957.929789545053
2022-11-14 14:30:00,2022-11-14 15:30:00,SHORT,1801.88,1800.56,0.18985134772794626,12958.11964089278
2022-11-14 15:30:00,2022-11-14 16:00:00,LONG,1800.56,1807.94,1.0622353373371634,12959.181876230117
2022-11-14 16:00:00,2022-11-14 18:00:00,SHORT,1807.94,1790.09,2.558949926332836,12961.74082615645
2022-11-14 18:00:00,2022-11-14 21:00:00,LONG,1790.09,1797.26,1.0383352984882628,12962.779161454939
2022-11-14 21:00:00,2022-11-15 01:30:00,SHORT,1797.26,1787.6299999999999,1.3891319377809828,12964.16829339272
2022-11-15 01:30:00,2022-11-15 02:00:00,LONG,1787.6299999999999,1784.1100000000001,-0.5105516509874996,12963.657741741734
2022-11-15 02:00:00,2022-11-15 03:30:00,SHORT,1784.1100000000001,1765.53,2.7001111012388628,12966.357852842973
2022-11-15 03:30:00,2022-11-15 04:30:00,LONG,1765.53,1769.48,0.5801896713024455,12966.938042514275
2022-11-15 04:30:00,2022-11-15 05:00:00,SHORT,1769.48,1762.3,1.0523161058079584,12967.990358620083
2022-11-15 05:00:00,2022-11-15 05:30:00,LONG,1762.3,1769.79,1.102312294002889,12969.092670914086
2022-11-15 05:30:00,2022-11-15 07:00:00,SHORT,1769.79,1759.23,1.547682138613644,12970.640353052699
2022-11-15 07:00:00,2022-11-15 08:00:00,LONG,1759.23,1759.22,-0.0014745815331754122,12970.638878471165
2022-11-15 08:00:00,2022-11-15 11:00:00,SHORT,1759.22,1750.99,1.2135873622380138,12971.852465833403
2022-11-15 11:00:00,2022-11-15 12:30:00,LONG,1750.99,1758.51,1.1142077401135009,12972.966673573515
2022-11-15 12:30:00,2022-11-15 13:00:00,SHORT,1758.51,1761.43,-0.4308313593534937,12972.535842214162
2022-11-15 13:00:00,2022-11-15 14:00:00,LONG,1761.43,1761.68,0.03682387560735925,12972.572666089769
2022-11-15 14:00:00,2022-11-15 16:30:00,SHORT,1761.68,1731.53,4.440341786052038,12977.013007875821
2022-11-15 16:30:00,2022-11-15 19:00:00,LONG,1731.53,1753.46,3.2871032585368725,12980.300111134358
2022-11-15 19:00:00,2022-11-15 19:30:00,SHORT,1753.46,1751.1499999999999,0.3420037326967551,12980.642114867054
2022-11-15 19:30:00,2022-11-15 21:30:00,LONG,1751.1499999999999,1752.45,0.1927286040525316,12980.834843471106
2022-11-15 21:30:00,2022-11-16 00:30:00,SHORT,1752.45,1739.97,1.848849540318065,12982.683693011424
2022-11-16 00:30:00,2022-11-16 01:00:00,LONG,1739.97,1742.54,0.3835180731971072,12983.06721108462
2022-11-16 01:00:00,2022-11-16 02:00:00,SHORT,1742.54,1743.4199999999998,-0.13113155675913243,12982.93607952786
2022-11-16 02:00:00,2022-11-16 07:30:00,LONG,1743.4199999999998,1787.5800000000002,6.5770320091768415,12989.513111537037
2022-11-16 07:30:00,2022-11-16 08:00:00,SHORT,1787.5800000000002,1778.29,1.3501222524998213,12990.863233789536
2022-11-16 08:00:00,2022-11-16 09:00:00,LONG,1778.29,1782.76,0.653089863352317,12991.516323652888
2022-11-16 09:00:00,2022-11-16 11:30:00,SHORT,1782.76,1766.27,2.4033532744400397,12993.919676927328
2022-11-16 11:30:00,2022-11-16 13:30:00,LONG,1766.27,1779.48,1.9436403146994568,12995.863317242027
2022-11-16 13:30:00,2022-11-16 14:30:00,SHORT,1779.48,1777.49,0.2906665767675023,12996.153983818795
2022-11-16 14:30:00,2022-11-16 15:00:00,LONG,1777.49,1779.1200000000001,0.23835555748416085,12996.392339376278
2022-11-16 15:00:00,2022-11-16 16:30:00,SHORT,1779.1200000000001,1771.57,1.1030482728797748,12997.495387649158
2022-11-16 16:30:00,2022-11-16 17:30:00,LONG,1771.57,1771.9,0.04842228619728525,12997.543809935356
2022-11-16 17:30:00,2022-11-16 21:00:00,SHORT,1771.9,1747.93,3.516576839823363,13001.06038677518
2022-11-16 21:00:00,2022-11-16 22:00:00,LONG,1747.93,1744.75,-0.47305523710841857,13000.58733153807
2022-11-16 22:00:00,2022-11-16 23:00:00,SHORT,1744.75,1740.7,0.6035521271555077,13001.190883665226
2022-11-16 23:00:00,2022-11-17 00:30:00,LONG,1740.7,1749.53,1.3190155167778823,13002.509899182003
2022-11-17 00:30:00,2022-11-17 03:00:00,SHORT,1749.53,1756.1399999999999,-0.9825106220938395,13001.527388559909
2022-11-17 03:00:00,2022-11-17 03:30:00,LONG,1756.1399999999999,1758.79,0.3923838370481277,13001.919772396957
2022-11-17 03:30:00,2022-11-17 04:30:00,SHORT,1758.79,1756.37,0.3577987804024537,13002.27757117736
2022-11-17 04:30:00,2022-11-17 06:00:00,LONG,1756.37,1759.68,0.49007371750370715,13002.767644894862
2022-11-17 06:00:00,2022-11-17 08:00:00,SHORT,1759.68,1753.62,0.8955806956726803,13003.663225590535
2022-11-17 08:00:00,2022-11-17 10:30:00,LONG,1753.62,1760.38,1.0025520170275757,13004.665777607563
2022-11-17 10:30:00,2022-11-17 14:00:00,SHORT,1760.38,1739.57,3.074644052216176,13007.740421659779
2022-11-17 14:00:00,2022-11-17 15:00:00,LONG,1739.57,1742.67,0.46360876891584807,13008.204030428695
2022-11-17 15:00:00,2022-11-17 16:00:00,SHORT,1742.67,1748.26,-0.8345339109538276,13007.36949651774
2022-11-17 16:00:00,2022-11-17 18:30:00,LONG,1748.26,1753.53,0.7841949967012716,13008.15369151444
2022-11-17 18:30:00,2022-11-17 21:00:00,SHORT,1753.53,1747.59,0.8812901168225976,13009.034981631263
2022-11-17 21:00:00,2022-11-18 00:00:00,LONG,1747.59,1762.73,2.2540388720683753,13011.28902050333
2022-11-18 00:00:00,2022-11-18 00:30:00,SHORT,1762.73,1757.3,0.801612264854333,13012.090632768186
2022-11-18 00:30:00,2022-11-18 01:00:00,LONG,1757.3,1762.48,0.7671157967079045,13012.857748564893
2022-11-18 01:00:00,2022-11-18 01:30:00,SHORT,1762.48,1768.2,-0.8446455712608545,13012.013102993633
2022-11-18 01:30:00,2022-11-18 03:00:00,LONG,1768.2,1776.24,1.1833116768246614,13013.196414670458
2022-11-18 03:00:00,2022-11-18 05:00:00,SHORT,1776.24,1758.79,2.556864809214972,13015.753279479673
2022-11-18 05:00:00,2022-11-18 05:30:00,LONG,1758.79,1766.55,1.1485424120987968,13016.901821891772
2022-11-18 05:30:00,2022-11-18 06:00:00,SHORT,1766.55,1764.43,0.3124262756492501,13017.214248167422
2022-11-18 06:00:00,2022-11-18 06:30:00,LONG,1764.43,1768.72,0.6329959151072898,13017.84724408253
2022-11-18 06:30:00,2022-11-18 07:30:00,SHORT,1768.72,1770.21,-0.21932914642999554,13017.6279149361
2022-11-18 07:30:00,2022-11-18 09:30:00,LONG,1770.21,1781.5900000000001,1.6737065734796914,13019.30162150958
2022-11-18 09:30:00,2022-11-18 17:00:00,SHORT,1781.5900000000001,1725.12,8.253301405673014,13027.554922915253
2022-11-18 17:00:00,2022-11-18 18:30:00,LONG,1725.12,1725.77,0.09817184543563463,13027.653094760688
2022-11-18 18:30:00,2022-11-18 20:00:00,SHORT,1725.77,1725.74,0.00452933580769703,13027.657624096495
2022-11-18 20:00:00,2022-11-18 23:30:00,LONG,1725.74,1737.05,1.7075898771371196,13029.365213973631
2022-11-18 23:30:00,2022-11-21 04:00:00,SHORT,1737.05,1705.28,4.76604510921323,13034.131259082844
2022-11-21 04:00:00,2022-11-21 04:30:00,LONG,1705.28,1710.06,0.7307087096361377,13034.86196779248
2022-11-21 04:30:00,2022-11-21 05:00:00,SHORT,1710.06,1706.22,0.5854048390854363,13035.447372631565
2022-11-21 05:00:00,2022-11-21 06:00:00,LONG,1706.22,1718.39,1.8595655252538021,13037.306938156818
2022-11-21 06:00:00,2022-11-21 09:00:00,SHORT,1718.39,1700.4199999999998,2.7267431220931377,13040.033681278912
2022-11-21 09:00:00,2022-11-21 10:30:00,LONG,1700.4199999999998,1716.0900000000001,2.403374787236618,13042.437056066148
2022-11-21 10:30:00,2022-11-21 11:00:00,SHORT,1716.0900000000001,1714.97,0.17024199782989968,13042.607298063978
2022-11-21 11:00:00,2022-11-21 12:00:00,LONG,1714.97,1729.26,2.1735524037077476,13044.780850467687
2022-11-21 12:00:00,2022-11-21 13:00:00,SHORT,1729.26,1729.01,0.03771781238931013,13044.818568280076
2022-11-21 13:00:00,2022-11-21 14:00:00,LONG,1729.01,1744.01,2.263402508073419,13047.08197078815
2022-11-21 14:00:00,2022-11-21 14:30:00,SHORT,1744.01,1744.6499999999999,-0.09575785071533713,13046.986212937434
2022-11-21 14:30:00,2022-11-21 15:00:00,LONG,1744.6499999999999,1750.24,0.8360720251090152,13047.822284962544
2022-11-21 15:00:00,2022-11-21 16:30:00,SHORT,1750.24,1740.43,1.4626466840602643,13049.284931646604
2022-11-21 16:30:00,2022-11-21 17:30:00,LONG,1740.43,1745.19,0.7137844817043801,13049.998716128308
2022-11-21 17:30:00,2022-11-21 20:30:00,SHORT,1745.19,1724.8999999999999,3.034448672640181,13053.033164800949
2022-11-21 20:30:00,2022-11-21 21:30:00,LONG,1724.8999999999999,1731.6200000000001,1.0170605005213718,13054.05022530147
2022-11-21 21:30:00,2022-11-21 23:30:00,SHORT,1731.6200000000001,1727.47,0.6257066612190005,13054.675931962689
2022-11-21 23:30:00,2022-11-22 01:00:00,LONG,1727.47,1739.04,1.748714600343942,13056.424646563033
2022-11-22 01:00:00,2022-11-22 02:30:00,SHORT,1739.04,1721.37,2.653268740279347,13059.077915303313
2022-11-22 02:30:00,2022-11-22 03:30:00,LONG,1721.37,1723.7,0.35352831224732323,13059.43144361556
2022-11-22 03:30:00,2022-11-22 04:00:00,SHORT,1723.7,1724.52,-0.12425287212118033,13059.307190743439
2022-11-22 04:00:00,2022-11-22 04:30:00,LONG,1724.52,1726.53,0.30442334624584455,13059.611614089685
2022-11-22 04:30:00,2022-11-22 06:00:00,SHORT,1726.53,1713.57,1.9606096218264704,13061.572223711511
2022-11-22 06:00:00,2022-11-22 07:00:00,LONG,1713.57,1723.27,1.4787519689303879,13063.050975680442
2022-11-22 07:00:00,2022-11-22 08:00:00,SHORT,1723.27,1718.1699999999998,0.7731993242611087,13063.824175004704
2022-11-22 08:00:00,2022-11-22 08:30:00,LONG,1718.1699999999998,1722.29,0.6265149036593693,13064.450689908363
2022-11-22 08:30:00,2022-11-22 09:30:00,SHORT,1722.29,1714.07,1.2470580990547133,13065.697748007417
2022-11-22 09:30:00,2022-11-22 14:00:00,LONG,1714.07,1735.71,3.299068290873556,13068.99681629829
2022-11-22 14:00:00,2022-11-22 17:00:00,SHORT,1735.71,1738.96,-0.4894163155477521,13068.507399982742
2022-11-22 17:00:00,2022-11-22 17:30:00,LONG,1738.96,1739.3400000000001,0.057114974605452305,13068.564514957347
2022-11-22 17:30:00,2022-11-22 21:00:00,SHORT,1739.3400000000001,1710.08,4.3969114458088105,13072.961426403155
2022-11-22 21:00:00,2022-11-22 23:00:00,LONG,1710.08,1719.25,1.4020286335156005,13074.363455036671
2022-11-22 23:00:00,2022-11-23 01:00:00,SHORT,1719.25,1721.4199999999998,-0.33004355035541727,13074.033411486316
2022-11-23 01:00:00,2022-11-23 02:30:00,LONG,1721.4199999999998,1730.55,1.386830930823059,13075.42024241714
2022-11-23 02:30:00,2022-11-23 04:30:00,SHORT,1730.55,1724.95,0.8462321615386414,13076.266474578679
2022-11-23 04:30:00,2022-11-23 06:00:00,LONG,1724.95,1731.57,1.0036799218726273,13077.270154500551
2022-11-23 06:00:00,2022-11-23 07:00:00,SHORT,1731.57,1720.62,1.653945358163766,13078.924099858716
2022-11-23 07:00:00,2022-11-23 08:00:00,LONG,1720.62,1720.18,-0.06689131364200783,13078.857208545074
2022-11-23 08:00:00,2022-11-23 08:30:00,SHORT,1720.18,1715.77,0.6706014520536786,13079.527809997127
2022-11-23 08:30:00,2022-11-23 09:30:00,LONG,1715.77,1725.05,1.4148518516674495,13080.942661848794
2022-11-23 09:30:00,2022-11-23 10:30:00,SHORT,1725.05,1713.97,1.6803784782271087,13082.623040327022
2022-11-23 10:30:00,2022-11-23 11:00:00,LONG,1713.97,1719.6100000000001,0.860995162662657,13083.484035489684
2022-11-23 11:00:00,2022-11-23 11:30:00,SHORT,1719.6100000000001,1718.6699999999998,0.1430379562036042,13083.627073445889
2022-11-23 11:30:00,2022-11-23 12:00:00,LONG,1718.6699999999998,1715.95,-0.4141279668554196,13083.212945479034
2022-11-23 12:00:00,2022-11-23 13:00:00,SHORT,1715.95,1707.1499999999999,1.3419070942651927,13084.5548525733
2022-11-23 13:00:00,2022-11-23 15:00:00,LONG,1707.1499999999999,1714.0800000000002,1.0623081173691447,13085.617160690668
2022-11-23 15:00:00,2022-11-23 15:30:00,SHORT,1714.0800000000002,1706.94,1.0901627290130296,13086.707323419681
2022-11-23 15:30:00,2022-11-23 17:30:00,LONG,1706.94,1712.69,0.8816779395838539,13087.589001359265
2022-11-23 17:30:00,2022-11-23 18:30:00,SHORT,1712.69,1704.58,1.2394577746238409,13088.828459133889
2022-11-23 18:30:00,2022-11-23 21:00:00,LONG,1704.58,1725.47,3.2081289996516245,13092.03658813354
2022-11-23 21:00:00,2022-11-23 21:30:00,SHORT,1725.47,1717.59,1.195793010768008,13093.232381144308
2022-11-23 21:30:00,2022-11-23 22:00:00,LONG,1717.59,1725.53,1.2105364505648788,13094.442917594872
2022-11-23 22:00:00,2022-11-23 22:30:00,SHORT,1725.53,1720.03,0.8347514797977642,13095.277669074669
2022-11-23 22:30:00,2022-11-24 01:30:00,LONG,1720.03,1730.89,1.6536306400022394,13096.931299714672
2022-11-24 01:30:00,2022-11-24 02:00:00,SHORT,1730.89,1728.34,0.38589598200087577,13097.317195696673
2022-11-24 02:00:00,2022-11-24 04:30:00,LONG,1728.34,1729.26,0.1394347387671626,13097.45663043544
2022-11-24 04:30:00,2022-11-24 07:30:00,SHORT,1729.26,1714.58,2.2237334274174283,13099.680363862857
2022-11-24 07:30:00,2022-11-24 11:00:00,LONG,1714.58,1708.6000000000001,-0.9137641705361913,13098.76659969232
2022-11-24 11:00:00,2022-11-24 11:30:00,SHORT,1708.6000000000001,1706.6399999999999,0.30052186041672013,13099.067121552738
2022-11-24 11:30:00,2022-11-24 12:30:00,LONG,1706.6399999999999,1717.39,1.6502012323242736,13100.717322785062
2022-11-24 12:30:00,2022-11-24 14:30:00,SHORT,1717.39,1705.8799999999999,1.7560281169129774,13102.473350901975
2022-11-24 14:30:00,2022-11-24 15:30:00,LONG,1705.8799999999999,1717.38,1.76657729190067,13104.239928193876
2022-11-24 15:30:00,2022-11-24 17:00:00,SHORT,1717.38,1706.95,1.5916945865337078,13105.83162278041
2022-11-24 17:00:00,2022-11-24 18:00:00,LONG,1706.95,1703.3,-0.5604884199671893,13105.271134360442
2022-11-24 18:00:00,2022-11-24 18:30:00,SHORT,1703.3,1698.53,0.7340121330464283,13106.00514649349
2022-11-24 18:30:00,2022-11-24 19:00:00,LONG,1698.53,1702.5800000000002,0.6250030419633568,13106.630149535453
2022-11-24 19:00:00,2022-11-24 21:00:00,SHORT,1702.5800000000002,1685.18,2.6789386061379563,13109.30908814159
2022-11-24 21:00:00,2022-11-24 22:00:00,LONG,1685.18,1701.66,2.5640158769101653,13111.873104018501
2022-11-24 22:00:00,2022-11-25 00:30:00,SHORT,1701.66,1697.03,0.7135147147092498,13112.58661873321
2022-11-25 00:30:00,2022-11-25 02:30:00,LONG,1697.03,1711.3700000000001,2.216042051261747,13114.802660784471
2022-11-25 02:30:00,2022-11-25 06:30:00,SHORT,1711.3700000000001,1707.24,0.6329915212845999,13115.435652305756
2022-11-25 06:30:00,2022-11-25 12:30:00,LONG,1707.24,1722.66,2.369204303537355,13117.804856609293
2022-11-25 12:30:00,2022-11-25 13:00:00,SHORT,1722.66,1720.86,0.27413475371691587,13118.07899136301
2022-11-25 13:00:00,2022-11-25 15:00:00,LONG,1720.86,1735.25,2.1938932473962445,13120.272884610407
2022-11-25 15:00:00,2022-11-25 17:30:00,SHORT,1735.25,1738.76,-0.5307841270708245,13119.742100483336
2022-11-25 17:30:00,2022-11-25 18:00:00,LONG,1738.76,1741.55,0.4210366060910997,13120.163137089427
2022-11-25 18:00:00,2022-11-25 18:30:00,SHORT,1741.55,1736.95,0.6930923651989339,13120.856229454625
2022-11-25 18:30:00,2022-11-25 19:00:00,LONG,1736.95,1742.48,0.8354683203187625,13121.691697774942
2022-11-25 19:00:00,2022-11-25 19:30:00,SHORT,1742.48,1740.6499999999999,0.27561516696811644,13121.96731294191
2022-11-25 19:30:00,2022-11-25 21:00:00,LONG,1740.6499999999999,1742.69,0.30757261159226734,13122.274885553503
2022-11-25 21:00:00,2022-11-28 01:00:00,SHORT,1742.69,1735.26,1.1189425818666932,13123.39382813537
2022-11-28 01:00:00,2022-11-28 01:30:00,LONG,1735.26,1745.44,1.5397825014167204,13124.933610636786
2022-11-28 01:30:00,2022-11-28 02:00:00,SHORT,1745.44,1742.02,0.5143376220136902,13125.4479482588
2022-11-28 02:00:00,2022-11-28 03:00:00,LONG,1742.02,1748.07,0.9116882709379358,13126.359636529738
2022-11-28 03:00:00,2022-11-28 03:30:00,SHORT,1748.07,1741.25,1.0242355594585113,13127.383872089196
2022-11-28 03:30:00,2022-11-28 05:00:00,LONG,1741.25,1738.6200000000001,-0.39655442450645273,13126.98731766469
2022-11-28 05:00:00,2022-11-28 05:30:00,SHORT,1738.6200000000001,1736.68,0.2929490676084505,13127.2802667323
2022-11-28 05:30:00,2022-11-28 07:00:00,LONG,1736.68,1746.07,1.4195495048554094,13128.699816237155
2022-11-28 07:00:00,2022-11-28 07:30:00,SHORT,1746.07,1743.5,0.3864765848760778,13129.08629282203
2022-11-28 07:30:00,2022-11-28 08:30:00,LONG,1743.5,1741.26,-0.33735765180294197,13128.748935170228
2022-11-28 08:30:00,2022-11-28 09:00:00,SHORT,1741.26,1739.23,0.30611580508821434,13129.055050975316
2022-11-28 09:00:00,2022-11-28 10:00:00,LONG,1739.23,1756.41,2.593758913723392,13131.648809889039
2022-11-28 10:00:00,2022-11-28 11:00:00,SHORT,1756.41,1757.85,-0.21532073133537094,13131.433489157704
2022-11-28 11:00:00,2022-11-28 12:00:00,LONG,1757.85,1755.47,-0.355579960795219,13131.077909196909
2022-11-28 12:00:00,2022-11-28 13:00:00,SHORT,1755.47,1753.59,0.2812514764626183,13131.359160673372
2022-11-28 13:00:00,2022-11-28 18:00:00,LONG,1753.59,1754.1000000000001,0.07638037593675016,13131.435541049308
2022-11-28 18:00:00,2022-11-28 18:30:00,SHORT,1754.1000000000001,1749.8999999999999,0.6288356339138097,13132.064376683222
2022-11-28 18:30:00,2022-11-28 20:00:00,LONG,1749.8999999999999,1762.3500000000001,1.8686119377074086,13133.932988620929
2022-11-28 20:00:00,2022-11-28 22:00:00,SHORT,1762.3500000000001,1752.21,1.5113692570104411,13135.44435787794
2022-11-28 22:00:00,2022-11-29 00:00:00,LONG,1752.21,1752.51,0.04497900716652438,13135.489336885106
2022-11-29 00:00:00,2022-11-29 00:30:00,SHORT,1752.51,1753.69,-0.1768877486293974,13135.312449136476
2022-11-29 00:30:00,2022-11-29 01:00:00,LONG,1753.69,1758.17,0.6711129078928618,13135.983562044368
2022-11-29 01:00:00,2022-11-29 03:00:00,SHORT,1758.17,1753.79,0.6544942525666546,13136.638056296935
2022-11-29 03:00:00,2022-11-29 05:30:00,LONG,1753.79,1774.5,3.1025353565239855,13139.740591653459
2022-11-29 05:30:00,2022-11-29 08:30:00,SHORT,1774.5,1753.49,3.1114787244929727,13142.852070377952
2022-11-29 08:30:00,2022-11-29 09:00:00,LONG,1753.49,1757.57,0.6116126860961978,13143.463683064048
2022-11-29 09:00:00,2022-11-29 11:00:00,SHORT,1757.57,1744.26,1.990697401771557,13145.45438046582
2022-11-29 11:00:00,2022-11-29 12:00:00,LONG,1744.26,1741.48,-0.41902426447541796,13145.035356201344
2022-11-29 12:00:00,2022-11-29 13:30:00,SHORT,1741.48,1736.99,0.6778281547803495,13145.713184356124
2022-11-29 13:30:00,2022-11-29 14:00:00,LONG,1736.99,1741.23,0.641774839252616,13146.354959195376
2022-11-29 14:00:00,2022-11-29 14:30:00,SHORT,1741.23,1744.32,-0.4665924297641625,13145.888366765612
2022-11-29 14:30:00,2022-11-29 15:30:00,LONG,1744.32,1745.98,0.250208387094478,13146.138575152707
2022-11-29 15:30:00,2022-11-29 16:30:00,SHORT,1745.98,1752.84,-1.0330302824264455,13145.105544870281
2022-11-29 16:30:00,2022-11-29 17:30:00,LONG,1752.84,1758.31,0.8204254504739827,13145.925970320755
2022-11-29 17:30:00,2022-11-29 18:30:00,SHORT,1758.31,1763.83,-0.8254006558134838,13145.100569664943
2022-11-29 18:30:00,2022-11-29 19:00:00,LONG,1763.83,1769.92,0.9077253756797583,13146.008295040623
2022-11-29 19:00:00,2022-11-29 20:00:00,SHORT,1769.92,1761.3899999999999,1.2671245113530458,13147.275419551976
2022-11-29 20:00:00,2022-11-29 21:00:00,LONG,1761.3899999999999,1768.93,1.1255934990368337,13148.401013051012
2022-11-29 21:00:00,2022-11-30 00:30:00,SHORT,1768.93,1758.26,1.5861954832498204,13149.987208534261
2022-11-30 00:30:00,2022-11-30 02:00:00,LONG,1758.26,1757.89,-0.05534443446539467,13149.931864099795
2022-11-30 02:00:00,2022-11-30 03:00:00,SHORT,1757.89,1746.73,1.6696521352684728,13151.601516235063
2022-11-30 03:00:00,2022-11-30 04:30:00,LONG,1746.73,1754.71,1.201671467250875,13152.803187702313
2022-11-30 04:30:00,2022-11-30 06:00:00,SHORT,1754.71,1731.77,3.43903328898669,13156.2422209913
2022-11-30 06:00:00,2022-11-30 06:30:00,LONG,1731.77,1739.07,1.109160780164062,13157.351381771465
2022-11-30 06:30:00,2022-11-30 07:00:00,SHORT,1739.07,1735.59,0.5265755007971495,13157.877957272261
2022-11-30 07:00:00,2022-11-30 08:00:00,LONG,1735.59,1747.77,1.846783555097425,13159.72474082736
2022-11-30 08:00:00,2022-11-30 09:30:00,SHORT,1747.77,1747.94,-0.025600087035955635,13159.699140740324
2022-11-30 09:30:00,2022-11-30 10:30:00,LONG,1747.94,1745.65,-0.3448140214457574,13159.354326718878
2022-11-30 10:30:00,2022-11-30 11:30:00,SHORT,1745.65,1747.05,-0.2110743397290938,13159.143252379148
2022-11-30 11:30:00,2022-11-30 12:30:00,LONG,1747.05,1759.1100000000001,1.8167684682601508,13160.960020847408
2022-11-30 12:30:00,2022-11-30 15:00:00,SHORT,1759.1100000000001,1753.82,0.7915534390718637,13161.75157428648
2022-11-30 15:00:00,2022-11-30 15:30:00,LONG,1753.82,1758.72,0.7354526999806703,13162.48702698646
2022-11-30 15:30:00,2022-11-30 17:30:00,SHORT,1758.72,1764.3,-0.8352287755934258,13161.651798210867
2022-11-30 17:30:00,2022-11-30 18:00:00,LONG,1764.3,1772.63,1.242833525807386,13162.894631736675
2022-11-30 18:00:00,2022-11-30 19:00:00,SHORT,1772.63,1777.98,-0.7945424175354137,13162.10008931914
2022-11-30 19:00:00,2022-11-30 20:00:00,LONG,1777.98,1777.4,-0.08587293503643621,13162.014216384103
2022-11-30 20:00:00,2022-11-30 20:30:00,SHORT,1777.4,1776.25,0.17031975187175552,13162.184536135974
2022-11-30 20:30:00,2022-11-30 22:00:00,LONG,1776.25,1791.1200000000001,2.2037628042487656,13164.388298940223
2022-11-30 22:00:00,2022-12-01 03:00:00,SHORT,1791.1200000000001,1764.29,3.9439070309143798,13168.332205971137
2022-12-01 03:00:00,2022-12-01 04:30:00,LONG,1764.29,1783.28,2.8347565149878085,13171.166962486124
2022-12-01 04:30:00,2022-12-01 05:00:00,SHORT,1783.28,1776.94,0.9365349080588686,13172.103497394182
2022-12-01 05:00:00,2022-12-01 06:00:00,LONG,1776.94,1782.39,0.8079953634990364,13172.911492757681
2022-12-01 06:00:00,2022-12-01 07:00:00,SHORT,1782.39,1771.04,1.6776636476057591,13174.589156405287
2022-12-01 07:00:00,2022-12-01 08:30:00,LONG,1771.04,1773.5900000000001,0.3793838913727062,13174.96854029666
2022-12-01 08:30:00,2022-12-01 09:30:00,SHORT,1773.5900000000001,1763.47,1.5035118784815404,13176.472052175142
2022-12-01 09:30:00,2022-12-01 12:00:00,LONG,1763.47,1765.67,0.328763613951878,13176.800815789094
2022-12-01 12:00:00,2022-12-01 13:00:00,SHORT,1765.67,1764.44,0.18358430514672422,13176.984400094241
2022-12-01 13:00:00,2022-12-01 13:30:00,LONG,1764.44,1763.8400000000001,-0.08961699621472362,13176.894783098027
2022-12-01 13:30:00,2022-12-01 14:30:00,SHORT,1763.8400000000001,1755.61,1.2296562507358941,13178.124439348763
